,GENUS,SPECIES,Match
0,Cervus,Cervus canadensis,155
1,Cervus,Cervus elaphus,155
2,Dama,Dama dama,154
3,Odocoileus,Odocoileus virginianus texanus,153
4,Moschus,Moschus berezovskii,149
5,Capra,Capra hircus,148
6,Oryx,Oryx dammah,148
7,Ovis,Ovis aries,147
8,Budorcas,Budorcas taxicolor,146
9,Vicugna,Vicugna pacos,144
10,Phacochoerus,Phacochoerus africanus,141
11,Camelus,Camelus dromedarius,141
12,Sus,Sus scrofa,141
13,Sus,Sus scrofa domesticus,141
14,Bubalus,Bubalus bubalis,140
15,Bos,Bos indicus,139
16,Nyctereutes,Nyctereutes procyonoides,139
17,Vulpes,Vulpes lagopus,139
18,Bos,Bos taurus,139
19,Bos,Bos indicus x Bos taurus,139
20,Camelus,Camelus ferus,139
21,Neofelis,Neofelis nebulosa,139
22,Camelus,Camelus bactrianus,139
23,Bison,Bison bison bison,139
24,Bubalus,Bubalus kerabau,139
25,Bos,Bos javanicus,139
26,Canis,Canis lupus dingo,139
27,Panthera,Panthera leo,138
28,Felis,Felis catus,138
29,Lynx,Lynx rufus,138
30,Canis,Canis lupus familiaris,138
31,Lynx,Lynx canadensis,138
32,Panthera,Panthera onca,138
33,Prionailurus,Prionailurus viverrinus,138
34,Panthera,Panthera uncia,138
35,Prionailurus,Prionailurus bengalensis,138
36,Equus,Equus quagga,138
37,Vulpes,Vulpes vulpes,138
38,Acinonyx,Acinonyx jubatus,138
39,Equus,Equus asinus,138
40,Suricata,Suricata suricatta,138
41,Leopardus,Leopardus geoffroyi,138
42,Bos,Bos mutus,138
43,Equus,Equus caballus,137
44,Panthera,Panthera tigris,137
45,Hyaena,Hyaena hyaena,137
46,Hippopotamus,Hippopotamus amphibius kiboko,136
47,Ursus,Ursus americanus,136
48,Ursus,Ursus arctos,136
49,Ailuropoda,Ailuropoda melanoleuca,135
50,Ursus,Ursus maritimus,135
51,Piliocolobus,Piliocolobus tephrosceles,135
52,Propithecus,Propithecus coquereli,135
53,Castor,Castor canadensis,135
54,Callorhinus,Callorhinus ursinus,134
55,Panthera,Panthera pardus,134
56,Odobenus,Odobenus rosmarus divergens,134
57,Rhinopithecus,Rhinopithecus roxellana,134
58,Rhinopithecus,Rhinopithecus bieti,134
59,Lutra,Lutra lutra,133
60,Neogale,Neogale vison,133
61,Mustela,Mustela erminea,133
62,Papio,Papio anubis,133
63,Mustela,Mustela putorius furo,133
64,Jaculus,Jaculus jaculus,133
65,Trachypithecus,Trachypithecus francoisi,133
66,Neophocaena,Neophocaena asiaeorientalis,133
67,Meles,Meles meles,133
68,Colobus,Colobus angolensis palliatus,133
69,Mustela,Mustela nigripes,133
70,Mustela,Mustela lutreola,133
71,Eumetopias,Eumetopias jubatus,133
