,GENUS,SPECIES,Match
0,Odocoileus,Odocoileus virginianus texanus,188
1,Capra,Capra hircus,185
2,Dama,Dama dama,183
3,Oryx,Oryx dammah,183
4,Cervus,Cervus elaphus,182
5,Moschus,Moschus berezovskii,182
6,Cervus,Cervus canadensis,182
7,Ovis,Ovis aries,180
8,Budorcas,Budorcas taxicolor,179
9,Bubalus,Bubalus kerabau,175
10,Bubalus,Bubalus bubalis,174
11,Bos,Bos indicus x Bos taurus,172
12,Bos,Bos mutus,172
13,Bison,Bison bison bison,172
14,Bos,Bos javanicus,172
15,Bos,Bos taurus,172
16,Bos,Bos indicus,171
17,Vicugna,Vicugna pacos,168
18,Phacochoerus,Phacochoerus africanus,167
19,Meles,Meles meles,165
20,Mustela,Mustela nigripes,164
21,Equus,Equus quagga,164
22,Mustela,Mustela lutreola,164
23,Mustela,Mustela putorius furo,164
24,Neogale,Neogale vison,164
25,Mustela,Mustela erminea,164
26,Equus,Equus asinus,163
27,Camelus,Camelus dromedarius,163
28,Rattus,Rattus norvegicus,163
29,Tupaia,Tupaia chinensis,163
30,Equus,Equus caballus,163
31,Lontra,Lontra canadensis,163
32,Lutra,Lutra lutra,163
33,Rhinopithecus,Rhinopithecus roxellana,162
34,Ailuropoda,Ailuropoda melanoleuca,162
35,Ursus,Ursus americanus,162
36,Ursus,Ursus arctos,162
37,Piliocolobus,Piliocolobus tephrosceles,162
38,Rhinolophus,Rhinolophus sinicus,161
39,Camelus,Camelus bactrianus,161
40,Rhinopithecus,Rhinopithecus bieti,161
41,Macaca,Macaca mulatta,161
42,Camelus,Camelus ferus,161
43,Sus,Sus scrofa,161
44,Sus,Sus scrofa domesticus,161
45,Colobus,Colobus angolensis palliatus,160
46,Chlorocebus,Chlorocebus sabaeus,160
47,Sciurus,Sciurus carolinensis,160
48,Macaca,Macaca fascicularis,160
49,Urocitellus,Urocitellus parryii,160
50,Ursus,Ursus maritimus,160
51,Pipistrellus,Pipistrellus kuhlii,160
52,Macaca,Macaca thibetana thibetana,160
53,Mandrillus,Mandrillus leucophaeus,159
54,Neophocaena,Neophocaena asiaeorientalis,159
55,Nyctereutes,Nyctereutes procyonoides,159
56,Macaca,Macaca nemestrina,159
57,Theropithecus,Theropithecus gelada,159
58,Vulpes,Vulpes vulpes,159
59,Mirounga,Mirounga angustirostris,159
60,Galeopterus,Galeopterus variegatus,159
61,Vulpes,Vulpes lagopus,159
62,Cercocebus,Cercocebus atys,159
63,Canis,Canis lupus dingo,159
64,Marmota,Marmota marmota marmota,158
65,Marmota,Marmota flaviventris,158
66,Phoca,Phoca vitulina,158
67,Marmota,Marmota monax,158
68,Papio,Papio anubis,158
69,Propithecus,Propithecus coquereli,158
70,Panthera,Panthera uncia,157
71,Mirounga,Mirounga leonina,157
72,Panthera,Panthera leo,157
73,Molossus,Molossus molossus,157
74,Leopardus,Leopardus geoffroyi,157
75,Cynocephalus,Cynocephalus volans,157
76,Panthera,Panthera onca,157
77,Miniopterus,Miniopterus natalensis,157
78,Microcebus,Microcebus murinus,156
79,Trachypithecus,Trachypithecus francoisi,156
80,Ochotona,Ochotona princeps,156
81,Rattus,Rattus rattus,156
82,Prionailurus,Prionailurus bengalensis,155
