,species,genus,subfamily,family,order,Match,Maximum Possible
82,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,130,241
83,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,130,241
84,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,130,241
85,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,129,241
86,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,129,241
87,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,129,241
88,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,129,241
89,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,129,241
90,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,129,241
91,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,129,241
92,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,129,241
93,Macaca thibetana thibetana,Macaca,Cercopithecinae,Cercopithecidae,Primates,129,241
94,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,129,241
95,Castor canadensis,Castor,,Castoridae,Rodentia,129,241
96,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,129,241
97,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,129,241
98,Hylobates moloch,Hylobates,,Hylobatidae,Primates,128,241
99,Pan paniscus,Pan,Homininae,Hominidae,Primates,128,241
100,Pan troglodytes,Pan,Homininae,Hominidae,Primates,128,241
101,Moschus berezovskii,Moschus,,Moschidae,Artiodactyla,128,241
102,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,128,241
103,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,128,241
104,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,128,241
105,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,127,241
106,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,127,241
107,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,127,241
108,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,127,241
109,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,127,241
110,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,127,241
111,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,127,241
112,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,127,241
113,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,127,241
114,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,127,241
115,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,127,241
116,Propithecus coquereli,Propithecus,,Indriidae,Primates,127,241
117,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,126,241
118,Camelus ferus,Camelus,,Camelidae,Artiodactyla,126,241
119,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,126,241
120,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,126,241
121,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,126,241
122,Otolemur garnettii,Otolemur,,Galagidae,Primates,125,241
123,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,125,241
124,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,125,241
125,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,125,241
126,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,125,241
127,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,125,241
128,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,125,241
129,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,125,241
130,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,124,241
131,Saimiri boliviensis boliviensis,Saimiri,Saimiriinae,Cebidae,Primates,124,241
132,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,124,241
133,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,123,241
134,Dipodomys spectabilis,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,123,241
135,Sorex fumeus,Sorex,Soricinae,Soricidae,Eulipotyphla,122,241
136,Molossus molossus,Molossus,,Molossidae,Chiroptera,122,241
137,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,122,241
138,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,122,241
139,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,121,241
140,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,121,241
141,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,121,241
142,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,121,241
143,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,121,241
144,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,121,241
145,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,121,241
146,Carlito syrichta,Carlito,,Tarsiidae,Primates,120,241
147,Sorex araneus,Sorex,Soricinae,Soricidae,Eulipotyphla,120,241
148,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,120,241
149,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,120,241
150,Aotus nancymaae,Aotus,,Aotidae,Primates,120,241
151,Ochotona curzoniae,Ochotona,,Ochotonidae,Lagomorpha,119,241
152,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,119,241
153,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,119,241
154,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,119,241
155,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,119,241
156,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,119,241
157,Lemur catta,Lemur,,Lemuridae,Primates,119,241
158,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,119,241
159,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,118,241
160,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,118,241
161,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,118,241
162,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,118,241
163,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,118,241
164,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,117,241
165,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,117,241
166,Cavia porcellus,Cavia,,Caviidae,Rodentia,117,241
167,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,117,241
168,Octodon degus,Octodon,,Octodontidae,Rodentia,116,241
169,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,116,241
170,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,116,241
171,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,116,241
172,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,116,241
173,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,116,241
174,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,116,241
175,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,116,241
176,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,116,241
177,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,116,241
178,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,115,241
179,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,115,241
180,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,115,241
181,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,114,241
182,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,114,241
183,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,114,241
184,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,113,241
185,Balaenoptera acutorostrata,Balaenoptera,,Balaenopteridae,Artiodactyla,113,241
186,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,113,241
187,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,113,241
188,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,112,241
189,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,112,241
190,Monodon monoceros,Monodon,,Monodontidae,Artiodactyla,112,241
191,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,112,241
192,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,112,241
193,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,112,241
194,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,111,241
195,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,111,241
196,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,111,241
197,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,111,241
198,Mus musculus,Mus,Murinae,Muridae,Rodentia,111,241
199,Mus caroli,Mus,Murinae,Muridae,Rodentia,111,241
200,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,110,241
201,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,110,241
202,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,109,241
203,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,109,241
204,Delphinapterus leucas,Delphinapterus,,Monodontidae,Artiodactyla,109,241
205,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,109,241
206,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,108,241
207,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,108,241
208,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,105,241
209,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,105,241
210,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,102,241
