,GENUS,SPECIES,Match
0,Mustela,Mustela putorius furo,58
0,Mustela,Mustela lutreola,58
0,Lutra,Lutra lutra,58
0,Neogale,Neogale vison,58
0,Mustela,Mustela erminea,58
0,Mustela,Mustela nigripes,58
0,Ailuropoda,Ailuropoda melanoleuca,57
0,Ursus,Ursus maritimus,57
0,Ursus,Ursus arctos,57
0,Ursus,Ursus americanus,57
0,Eumetopias,Eumetopias jubatus,55
0,Callorhinus,Callorhinus ursinus,55
0,Lontra,Lontra canadensis,55
0,Meles,Meles meles,55
0,Zalophus,Zalophus californianus,55
0,Canis,Canis lupus dingo,54
0,Nyctereutes,Nyctereutes procyonoides,54
0,Odobenus,Odobenus rosmarus divergens,54
0,Neofelis,Neofelis nebulosa,53
0,Lynx,Lynx rufus,53
0,Lynx,Lynx canadensis,53
0,Prionailurus,Prionailurus bengalensis,53
0,Felis,Felis catus,53
0,Prionailurus,Prionailurus viverrinus,53
0,Canis,Canis lupus familiaris,53
0,Acinonyx,Acinonyx jubatus,53
0,Vulpes,Vulpes vulpes,52
0,Vulpes,Vulpes lagopus,52
0,Panthera,Panthera tigris,51
0,Equus,Equus quagga,51
0,Leopardus,Leopardus geoffroyi,51
0,Panthera,Panthera pardus,51
0,Mirounga,Mirounga angustirostris,51
0,Mirounga,Mirounga leonina,51
0,Suricata,Suricata suricatta,51
0,Panthera,Panthera uncia,51
0,Panthera,Panthera onca,51
0,Panthera,Panthera leo,51
0,Phoca,Phoca vitulina,50
0,Equus,Equus caballus,50
0,Equus,Equus asinus,49
0,Halichoerus,Halichoerus grypus,49
0,Bison,Bison bison bison,48
0,Bos,Bos indicus x Bos taurus,48
0,Bos,Bos javanicus,48
0,Hyaena,Hyaena hyaena,48
0,Bos,Bos taurus,48
0,Bos,Bos indicus,48
0,Sorex,Sorex araneus,48
0,Sciurus,Sciurus carolinensis,48
0,Sorex,Sorex fumeus,47
0,Neomonachus,Neomonachus schauinslandi,47
0,Apodemus,Apodemus sylvaticus,47
0,Bos,Bos mutus,47
0,Dipodomys,Dipodomys ordii,47
0,Grammomys,Grammomys surdaster,47
0,Mastomys,Mastomys coucha,47
0,Arvicanthis,Arvicanthis niloticus,47
0,Rattus,Rattus rattus,47
0,Erinaceus,Erinaceus europaeus,46
0,Ictidomys,Ictidomys tridecemlineatus,46
0,Dipodomys,Dipodomys spectabilis,46
0,Homo,Homo sapiens,46
0,Urocitellus,Urocitellus parryii,46
0,Trichechus,Trichechus manatus latirostris,46
0,Dama,Dama dama,46
0,Callithrix,Callithrix jacchus,46
0,Neophocaena,Neophocaena asiaeorientalis,46
0,Manis,Manis javanica,45
0,Macaca,Macaca nemestrina,45
0,Macaca,Macaca thibetana thibetana,45
0,Manis,Manis pentadactyla,45
0,Marmota,Marmota marmota marmota,45
0,Marmota,Marmota flaviventris,45
0,Vicugna,Vicugna pacos,45
