,GENUS,SPECIES,Match
0,Apodemus,Apodemus sylvaticus,90
1,Grammomys,Grammomys surdaster,87
2,Mastomys,Mastomys coucha,87
3,Rattus,Rattus rattus,85
4,Arvicanthis,Arvicanthis niloticus,82
5,Mus,Mus caroli,80
6,Rattus,Rattus norvegicus,80
7,Mesocricetus,Mesocricetus auratus,78
8,Microtus,Microtus fortis,76
9,Chionomys,Chionomys nivalis,76
10,Cricetulus,Cricetulus griseus,76
11,Microtus,Microtus ochrogaster,76
12,Myodes,Myodes glareolus,75
13,Psammomys,Psammomys obesus,75
14,Arvicola,Arvicola amphibius,75
15,Phodopus,Phodopus roborovskii,74
16,Microtus,Microtus oregoni,73
17,Meriones,Meriones unguiculatus,73
18,Acomys,Acomys russatus,73
19,Mus,Mus musculus,73
20,Peromyscus,Peromyscus leucopus,71
21,Peromyscus,Peromyscus maniculatus bairdii,69
22,Nannospalax,Nannospalax galili,67
23,Ictidomys,Ictidomys tridecemlineatus,65
24,Dipodomys,Dipodomys ordii,65
25,Peromyscus,Peromyscus californicus insignis,65
26,Choloepus,Choloepus didactylus,65
27,Suncus,Suncus etruscus,64
28,Dipodomys,Dipodomys spectabilis,64
29,Onychomys,Onychomys torridus,63
30,Lepus,Lepus europaeus,63
31,Hippopotamus,Hippopotamus amphibius kiboko,63
32,Oryctolagus,Oryctolagus cuniculus,63
33,Chinchilla,Chinchilla lanigera,62
34,Erinaceus,Erinaceus europaeus,61
35,Marmota,Marmota monax,60
36,Urocitellus,Urocitellus parryii,60
37,Perognathus,Perognathus longimembris pacificus,60
38,Marmota,Marmota flaviventris,60
39,Sciurus,Sciurus carolinensis,60
40,Phyllostomus,Phyllostomus discolor,60
41,Carlito,Carlito syrichta,60
42,Marmota,Marmota marmota marmota,60
43,Microcebus,Microcebus murinus,59
44,Sorex,Sorex araneus,59
45,Sturnira,Sturnira hondurensis,59
46,Jaculus,Jaculus jaculus,59
47,Talpa,Talpa occidentalis,59
48,Lemur,Lemur catta,59
49,Fukomys,Fukomys damarensis,58
50,Eptesicus,Eptesicus fuscus,58
51,Myotis,Myotis myotis,57
52,Propithecus,Propithecus coquereli,57
53,Mirounga,Mirounga angustirostris,57
54,Pipistrellus,Pipistrellus kuhlii,57
55,Sorex,Sorex fumeus,57
56,Phyllostomus,Phyllostomus hastatus,57
57,Nyctereutes,Nyctereutes procyonoides,57
58,Mirounga,Mirounga leonina,57
59,Callorhinus,Callorhinus ursinus,56
60,Zalophus,Zalophus californianus,56
61,Myotis,Myotis daubentonii,56
62,Cavia,Cavia porcellus,56
63,Ochotona,Ochotona curzoniae,56
64,Dasypus,Dasypus novemcinctus,56
65,Cynocephalus,Cynocephalus volans,56
66,Ailuropoda,Ailuropoda melanoleuca,56
67,Condylura,Condylura cristata,56
68,Myotis,Myotis lucifugus,56
69,Manis,Manis javanica,56
70,Meles,Meles meles,56
71,Eumetopias,Eumetopias jubatus,56
72,Diceros,Diceros bicornis minor,56
73,Ursus,Ursus americanus,55
74,Panthera,Panthera uncia,55
75,Rhinopithecus,Rhinopithecus roxellana,55
76,Felis,Felis catus,55
77,Ochotona,Ochotona princeps,55
78,Trichechus,Trichechus manatus latirostris,55
79,Hipposideros,Hipposideros armiger,55
80,Ursus,Ursus arctos,55
81,Ursus,Ursus maritimus,55
82,Galeopterus,Galeopterus variegatus,55
83,Heterocephalus,Heterocephalus glaber,55
84,Canis,Canis lupus dingo,55
85,Panthera,Panthera onca,55
86,Panthera,Panthera leo,55
87,Castor,Castor canadensis,55
88,Desmodus,Desmodus rotundus,55
89,Leopardus,Leopardus geoffroyi,55
90,Odobenus,Odobenus rosmarus divergens,55
91,Panthera,Panthera tigris,55
92,Tupaia,Tupaia chinensis,55
93,Nycticebus,Nycticebus coucang,54
94,Phacochoerus,Phacochoerus africanus,54
95,Phoca,Phoca vitulina,54
96,Vulpes,Vulpes vulpes,54
97,Lynx,Lynx rufus,54
98,Canis,Canis lupus familiaris,54
99,Artibeus,Artibeus jamaicensis,54
100,Sus,Sus scrofa domesticus,54
101,Acinonyx,Acinonyx jubatus,54
102,Equus,Equus caballus,54
103,Lynx,Lynx canadensis,54
104,Echinops,Echinops telfairi,54
105,Vulpes,Vulpes lagopus,54
106,Sus,Sus scrofa,54
107,Manis,Manis pentadactyla,54
108,Prionailurus,Prionailurus bengalensis,54
109,Prionailurus,Prionailurus viverrinus,54
110,Halichoerus,Halichoerus grypus,53
111,Papio,Papio anubis,53
112,Panthera,Panthera pardus,53
113,Otolemur,Otolemur garnettii,53
114,Saimiri,Saimiri boliviensis boliviensis,53
115,Neofelis,Neofelis nebulosa,53
116,Hyaena,Hyaena hyaena,53
117,Equus,Equus asinus,53
118,Equus,Equus quagga,53
119,Mustela,Mustela putorius furo,52
120,Neogale,Neogale vison,52
121,Suricata,Suricata suricatta,52
122,Rhinopithecus,Rhinopithecus bieti,52
123,Rhinolophus,Rhinolophus sinicus,52
124,Rousettus,Rousettus aegyptiacus,52
125,Mustela,Mustela lutreola,52
126,Camelus,Camelus dromedarius,52
127,Neomonachus,Neomonachus schauinslandi,52
128,Mustela,Mustela nigripes,52
129,Molossus,Molossus molossus,52
130,Vicugna,Vicugna pacos,52
131,Pteronotus,Pteronotus parnellii mesoamericanus,52
132,Mustela,Mustela erminea,52
133,Lutra,Lutra lutra,52
134,Colobus,Colobus angolensis palliatus,51
135,Callithrix,Callithrix jacchus,51
136,Mandrillus,Mandrillus leucophaeus,51
137,Trachypithecus,Trachypithecus francoisi,51
138,Balaenoptera,Balaenoptera musculus,51
139,Camelus,Camelus bactrianus,51
140,Camelus,Camelus ferus,51
141,Rhinolophus,Rhinolophus ferrumequinum,51
142,Chlorocebus,Chlorocebus sabaeus,51
143,Piliocolobus,Piliocolobus tephrosceles,51
144,Cercocebus,Cercocebus atys,51
145,Pongo,Pongo pygmaeus,51
146,Octodon,Octodon degus,50
147,Theropithecus,Theropithecus gelada,50
148,Lontra,Lontra canadensis,50
149,Macaca,Macaca mulatta,50
150,Homo,Homo sapiens,50
151,Loxodonta,Loxodonta africana,50
152,Nomascus,Nomascus leucogenys,49
153,Aotus,Aotus nancymaae,49
154,Macaca,Macaca nemestrina,49
155,Macaca,Macaca fascicularis,49
156,Cebus,Cebus imitator,49
157,Pteropus,Pteropus giganteus,49
158,Elephas,Elephas maximus indicus,49
159,Pongo,Pongo abelii,49
160,Gorilla,Gorilla gorilla gorilla,49
161,Macaca,Macaca thibetana thibetana,49
162,Orycteropus,Orycteropus afer afer,48
163,Miniopterus,Miniopterus natalensis,48
164,Hylobates,Hylobates moloch,48
165,Kogia,Kogia breviceps,48
166,Symphalangus,Symphalangus syndactylus,48
167,Eubalaena,Eubalaena glacialis,48
168,Sapajus,Sapajus apella,48
169,Physeter,Physeter catodon,47
170,Pan,Pan paniscus,47
171,Pan,Pan troglodytes,47
172,Cervus,Cervus elaphus,46
173,Cervus,Cervus canadensis,46
174,Dama,Dama dama,46
175,Mesoplodon,Mesoplodon densirostris,46
176,Odocoileus,Odocoileus virginianus texanus,44
177,Orcinus,Orcinus orca,44
178,Bos,Bos indicus x Bos taurus,44
179,Lagenorhynchus,Lagenorhynchus obliquidens,44
180,Bos,Bos javanicus,44
181,Neophocaena,Neophocaena asiaeorientalis,44
182,Bos,Bos taurus,44
183,Phocoena,Phocoena sinus,44
184,Moschus,Moschus berezovskii,44
185,Bison,Bison bison bison,44
186,Delphinus,Delphinus delphis,44
187,Balaenoptera,Balaenoptera acutorostrata,44
188,Balaenoptera,Balaenoptera ricei,44
189,Bos,Bos indicus,44
190,Lagenorhynchus,Lagenorhynchus albirostris,44
191,Globicephala,Globicephala melas,44
192,Bubalus,Bubalus kerabau,43
193,Tursiops,Tursiops truncatus,43
194,Delphinapterus,Delphinapterus leucas,43
195,Bos,Bos mutus,43
196,Capra,Capra hircus,43
197,Bubalus,Bubalus bubalis,43
198,Monodon,Monodon monoceros,43
199,Oryx,Oryx dammah,43
200,Budorcas,Budorcas taxicolor,42
201,Ovis,Ovis aries,42
