,GENUS,SPECIES,Match
0,Microtus,Microtus fortis,116
1,Rattus,Rattus norvegicus,114
2,Microtus,Microtus ochrogaster,114
3,Arvicola,Arvicola amphibius,113
4,Microtus,Microtus oregoni,113
5,Mesocricetus,Mesocricetus auratus,113
6,Mus,Mus caroli,112
7,Rattus,Rattus rattus,112
8,Apodemus,Apodemus sylvaticus,111
9,Chionomys,Chionomys nivalis,111
10,Myodes,Myodes glareolus,110
11,Mastomys,Mastomys coucha,110
12,Phodopus,Phodopus roborovskii,109
13,Grammomys,Grammomys surdaster,108
14,Peromyscus,Peromyscus leucopus,107
15,Cricetulus,Cricetulus griseus,106
16,Peromyscus,Peromyscus californicus insignis,105
17,Peromyscus,Peromyscus maniculatus bairdii,104
18,Mus,Mus musculus,104
19,Onychomys,Onychomys torridus,100
20,Nannospalax,Nannospalax galili,100
21,Arvicanthis,Arvicanthis niloticus,100
22,Psammomys,Psammomys obesus,100
23,Meriones,Meriones unguiculatus,98
24,Dipodomys,Dipodomys ordii,98
25,Sciurus,Sciurus carolinensis,98
26,Urocitellus,Urocitellus parryii,96
27,Equus,Equus caballus,95
28,Equus,Equus quagga,95
29,Oryctolagus,Oryctolagus cuniculus,93
30,Equus,Equus asinus,93
31,Lepus,Lepus europaeus,93
32,Ictidomys,Ictidomys tridecemlineatus,93
33,Suncus,Suncus etruscus,92
34,Hyaena,Hyaena hyaena,92
35,Sorex,Sorex araneus,92
36,Erinaceus,Erinaceus europaeus,91
37,Dipodomys,Dipodomys spectabilis,91
38,Panthera,Panthera uncia,91
39,Chinchilla,Chinchilla lanigera,91
40,Felis,Felis catus,91
41,Carlito,Carlito syrichta,91
42,Panthera,Panthera leo,91
43,Panthera,Panthera onca,91
44,Rhinopithecus,Rhinopithecus roxellana,91
45,Acomys,Acomys russatus,90
46,Lynx,Lynx canadensis,90
47,Prionailurus,Prionailurus viverrinus,90
48,Ochotona,Ochotona princeps,90
49,Marmota,Marmota monax,90
50,Sorex,Sorex fumeus,90
51,Prionailurus,Prionailurus bengalensis,90
52,Marmota,Marmota marmota marmota,90
53,Acinonyx,Acinonyx jubatus,90
54,Marmota,Marmota flaviventris,90
55,Lynx,Lynx rufus,90
56,Talpa,Talpa occidentalis,89
57,Rhinopithecus,Rhinopithecus bieti,89
58,Ochotona,Ochotona curzoniae,89
59,Panthera,Panthera tigris,89
60,Mustela,Mustela nigripes,88
61,Octodon,Octodon degus,88
62,Mustela,Mustela putorius furo,88
63,Cynocephalus,Cynocephalus volans,88
64,Mustela,Mustela lutreola,88
65,Mirounga,Mirounga leonina,88
66,Neofelis,Neofelis nebulosa,88
67,Mustela,Mustela erminea,88
68,Choloepus,Choloepus didactylus,88
69,Neogale,Neogale vison,88
70,Piliocolobus,Piliocolobus tephrosceles,88
