,GENUS,SPECIES,Match
0,Mus,Mus musculus,75
1,Mastomys,Mastomys coucha,72
2,Mus,Mus caroli,72
3,Apodemus,Apodemus sylvaticus,70
4,Grammomys,Grammomys surdaster,70
5,Arvicanthis,Arvicanthis niloticus,67
6,Rattus,Rattus rattus,62
7,Rattus,Rattus norvegicus,60
8,Dipodomys,Dipodomys spectabilis,59
9,Dipodomys,Dipodomys ordii,58
10,Nannospalax,Nannospalax galili,58
11,Perognathus,Perognathus longimembris pacificus,57
12,Mesocricetus,Mesocricetus auratus,57
13,Castor,Castor canadensis,56
14,Psammomys,Psammomys obesus,56
15,Phodopus,Phodopus roborovskii,56
16,Lepus,Lepus europaeus,55
17,Cricetulus,Cricetulus griseus,55
18,Acomys,Acomys russatus,55
19,Ictidomys,Ictidomys tridecemlineatus,55
20,Myodes,Myodes glareolus,54
21,Chionomys,Chionomys nivalis,54
22,Microtus,Microtus fortis,54
23,Arvicola,Arvicola amphibius,54
24,Jaculus,Jaculus jaculus,54
25,Meriones,Meriones unguiculatus,54
26,Felis,Felis catus,53
27,Oryctolagus,Oryctolagus cuniculus,53
28,Condylura,Condylura cristata,53
29,Urocitellus,Urocitellus parryii,53
30,Microtus,Microtus ochrogaster,53
31,Microtus,Microtus oregoni,53
32,Lynx,Lynx rufus,52
33,Neofelis,Neofelis nebulosa,52
34,Prionailurus,Prionailurus bengalensis,52
35,Lynx,Lynx canadensis,52
36,Fukomys,Fukomys damarensis,52
37,Panthera,Panthera leo,52
38,Rhinolophus,Rhinolophus sinicus,52
39,Prionailurus,Prionailurus viverrinus,52
40,Peromyscus,Peromyscus leucopus,52
41,Peromyscus,Peromyscus californicus insignis,52
42,Panthera,Panthera onca,52
43,Panthera,Panthera uncia,52
44,Acinonyx,Acinonyx jubatus,52
45,Callorhinus,Callorhinus ursinus,51
46,Sorex,Sorex araneus,51
47,Ochotona,Ochotona curzoniae,51
48,Desmodus,Desmodus rotundus,51
49,Hipposideros,Hipposideros armiger,51
50,Peromyscus,Peromyscus maniculatus bairdii,51
51,Eumetopias,Eumetopias jubatus,51
52,Odobenus,Odobenus rosmarus divergens,51
53,Leopardus,Leopardus geoffroyi,51
54,Marmota,Marmota monax,50
55,Marmota,Marmota marmota marmota,50
56,Mustela,Mustela nigripes,50
57,Equus,Equus quagga,50
58,Pipistrellus,Pipistrellus kuhlii,50
59,Meles,Meles meles,50
60,Phoca,Phoca vitulina,50
61,Sorex,Sorex fumeus,50
62,Equus,Equus asinus,50
63,Octodon,Octodon degus,50
64,Mustela,Mustela putorius furo,50
65,Callithrix,Callithrix jacchus,50
66,Rousettus,Rousettus aegyptiacus,50
67,Marmota,Marmota flaviventris,50
68,Vicugna,Vicugna pacos,50
69,Equus,Equus caballus,50
70,Echinops,Echinops telfairi,50
71,Talpa,Talpa occidentalis,50
72,Neogale,Neogale vison,50
73,Mustela,Mustela lutreola,50
74,Panthera,Panthera pardus,50
75,Panthera,Panthera tigris,50
76,Zalophus,Zalophus californianus,50
77,Suncus,Suncus etruscus,50
78,Mustela,Mustela erminea,50
79,Rhinolophus,Rhinolophus ferrumequinum,50
80,Choloepus,Choloepus didactylus,50
81,Camelus,Camelus dromedarius,50
82,Sciurus,Sciurus carolinensis,50
83,Hippopotamus,Hippopotamus amphibius kiboko,49
84,Phyllostomus,Phyllostomus discolor,49
85,Camelus,Camelus bactrianus,49
86,Ochotona,Ochotona princeps,49
87,Camelus,Camelus ferus,49
88,Heterocephalus,Heterocephalus glaber,49
89,Propithecus,Propithecus coquereli,49
90,Galeopterus,Galeopterus variegatus,49
91,Diceros,Diceros bicornis minor,49
92,Cynocephalus,Cynocephalus volans,49
93,Lutra,Lutra lutra,49
94,Rhinopithecus,Rhinopithecus roxellana,48
95,Erinaceus,Erinaceus europaeus,48
96,Mirounga,Mirounga leonina,48
97,Ursus,Ursus arctos,48
98,Ursus,Ursus maritimus,48
99,Eptesicus,Eptesicus fuscus,48
100,Sturnira,Sturnira hondurensis,48
101,Ursus,Ursus americanus,48
102,Saimiri,Saimiri boliviensis boliviensis,48
103,Halichoerus,Halichoerus grypus,48
104,Ailuropoda,Ailuropoda melanoleuca,48
105,Mirounga,Mirounga angustirostris,48
106,Microcebus,Microcebus murinus,48
107,Trichechus,Trichechus manatus latirostris,47
108,Canis,Canis lupus familiaris,47
109,Canis,Canis lupus dingo,47
110,Phacochoerus,Phacochoerus africanus,47
111,Pongo,Pongo pygmaeus,47
112,Lontra,Lontra canadensis,47
113,Tupaia,Tupaia chinensis,47
114,Phyllostomus,Phyllostomus hastatus,47
115,Lemur,Lemur catta,47
116,Kogia,Kogia breviceps,47
117,Aotus,Aotus nancymaae,47
118,Suricata,Suricata suricatta,47
119,Myotis,Myotis myotis,47
120,Colobus,Colobus angolensis palliatus,47
121,Piliocolobus,Piliocolobus tephrosceles,47
122,Trachypithecus,Trachypithecus francoisi,47
123,Nyctereutes,Nyctereutes procyonoides,47
124,Hyaena,Hyaena hyaena,47
125,Onychomys,Onychomys torridus,46
126,Physeter,Physeter catodon,46
127,Sus,Sus scrofa,46
128,Otolemur,Otolemur garnettii,46
129,Myotis,Myotis daubentonii,46
130,Molossus,Molossus molossus,46
131,Vulpes,Vulpes vulpes,46
132,Dasypus,Dasypus novemcinctus,46
133,Vulpes,Vulpes lagopus,46
134,Sapajus,Sapajus apella,46
135,Hylobates,Hylobates moloch,46
136,Pteropus,Pteropus giganteus,46
137,Pteronotus,Pteronotus parnellii mesoamericanus,46
138,Loxodonta,Loxodonta africana,46
139,Rhinopithecus,Rhinopithecus bieti,46
140,Pan,Pan troglodytes,46
141,Myotis,Myotis lucifugus,46
142,Cebus,Cebus imitator,46
143,Sus,Sus scrofa domesticus,46
144,Odocoileus,Odocoileus virginianus texanus,46
145,Pan,Pan paniscus,46
