,GENUS,SPECIES,Match
187,Orcinus,Orcinus orca,38
188,Peromyscus,Peromyscus californicus insignis,38
189,Rousettus,Rousettus aegyptiacus,37
190,Tursiops,Tursiops truncatus,37
191,Trichechus,Trichechus manatus latirostris,37
192,Globicephala,Globicephala melas,37
193,Peromyscus,Peromyscus maniculatus bairdii,37
194,Delphinus,Delphinus delphis,37
195,Pteropus,Pteropus giganteus,37
196,Lagenorhynchus,Lagenorhynchus obliquidens,37
197,Lagenorhynchus,Lagenorhynchus albirostris,37
198,Onychomys,Onychomys torridus,36
199,Loxodonta,Loxodonta africana,34
200,Elephas,Elephas maximus indicus,34
201,Neomonachus,Neomonachus schauinslandi,32
