,GENUS,SPECIES,Match
0,Cervus,Cervus elaphus,155
1,Cervus,Cervus canadensis,155
2,Dama,Dama dama,155
3,Odocoileus,Odocoileus virginianus texanus,152
4,Oryx,Oryx dammah,148
5,Ovis,Ovis aries,148
6,Budorcas,Budorcas taxicolor,148
7,Moschus,Moschus berezovskii,147
8,Capra,Capra hircus,147
9,Bos,Bos indicus x Bos taurus,144
10,Bos,Bos taurus,144
11,Bos,Bos javanicus,144
12,Bison,Bison bison bison,144
13,Bos,Bos mutus,143
14,Bubalus,Bubalus kerabau,143
15,Bos,Bos indicus,143
16,Bubalus,Bubalus bubalis,143
17,Propithecus,Propithecus coquereli,134
18,Kogia,Kogia breviceps,134
19,Lemur,Lemur catta,133
20,Mustela,Mustela lutreola,132
21,Mustela,Mustela erminea,132
22,Mustela,Mustela putorius furo,132
23,Meles,Meles meles,132
24,Mustela,Mustela nigripes,132
25,Neogale,Neogale vison,132
26,Equus,Equus quagga,131
27,Neofelis,Neofelis nebulosa,131
28,Ailuropoda,Ailuropoda melanoleuca,131
29,Equus,Equus caballus,131
30,Vicugna,Vicugna pacos,131
31,Tupaia,Tupaia chinensis,131
32,Ursus,Ursus americanus,130
33,Panthera,Panthera pardus,130
34,Neophocaena,Neophocaena asiaeorientalis,130
35,Ursus,Ursus arctos,130
36,Felis,Felis catus,130
37,Lutra,Lutra lutra,130
38,Phacochoerus,Phacochoerus africanus,130
39,Leopardus,Leopardus geoffroyi,130
40,Prionailurus,Prionailurus viverrinus,130
41,Prionailurus,Prionailurus bengalensis,130
42,Camelus,Camelus bactrianus,129
43,Panthera,Panthera uncia,129
44,Lynx,Lynx canadensis,129
45,Lynx,Lynx rufus,129
46,Camelus,Camelus ferus,129
47,Panthera,Panthera onca,129
48,Panthera,Panthera leo,129
49,Lontra,Lontra canadensis,129
50,Acinonyx,Acinonyx jubatus,129
51,Equus,Equus asinus,129
52,Vulpes,Vulpes lagopus,128
53,Ursus,Ursus maritimus,128
54,Hippopotamus,Hippopotamus amphibius kiboko,128
55,Piliocolobus,Piliocolobus tephrosceles,128
56,Vulpes,Vulpes vulpes,128
57,Phocoena,Phocoena sinus,128
58,Suricata,Suricata suricatta,128
59,Canis,Canis lupus dingo,127
60,Rhinopithecus,Rhinopithecus roxellana,127
61,Sus,Sus scrofa,127
62,Camelus,Camelus dromedarius,127
63,Sus,Sus scrofa domesticus,127
64,Chlorocebus,Chlorocebus sabaeus,127
65,Urocitellus,Urocitellus parryii,126
66,Rhinopithecus,Rhinopithecus bieti,126
67,Nyctereutes,Nyctereutes procyonoides,126
68,Trachypithecus,Trachypithecus francoisi,126
69,Monodon,Monodon monoceros,126
70,Eumetopias,Eumetopias jubatus,125
71,Sciurus,Sciurus carolinensis,125
72,Colobus,Colobus angolensis palliatus,125
73,Panthera,Panthera tigris,125
74,Odobenus,Odobenus rosmarus divergens,125
75,Canis,Canis lupus familiaris,125
76,Callorhinus,Callorhinus ursinus,125
77,Macaca,Macaca mulatta,125
78,Physeter,Physeter catodon,124
79,Delphinapterus,Delphinapterus leucas,124
80,Papio,Papio anubis,124
81,Galeopterus,Galeopterus variegatus,124
82,Hyaena,Hyaena hyaena,123
83,Marmota,Marmota monax,123
84,Marmota,Marmota flaviventris,123
85,Macaca,Macaca fascicularis,123
86,Ictidomys,Ictidomys tridecemlineatus,123
87,Theropithecus,Theropithecus gelada,123
88,Marmota,Marmota marmota marmota,123
89,Macaca,Macaca thibetana thibetana,123
90,Balaenoptera,Balaenoptera acutorostrata,123
91,Cercocebus,Cercocebus atys,122
92,Cavia,Cavia porcellus,122
93,Cynocephalus,Cynocephalus volans,122
94,Mandrillus,Mandrillus leucophaeus,122
95,Pipistrellus,Pipistrellus kuhlii,122
96,Nomascus,Nomascus leucogenys,122
97,Ochotona,Ochotona princeps,121
98,Homo,Homo sapiens,121
99,Macaca,Macaca nemestrina,120
100,Orcinus,Orcinus orca,120
101,Globicephala,Globicephala melas,120
102,Miniopterus,Miniopterus natalensis,120
103,Zalophus,Zalophus californianus,120
104,Diceros,Diceros bicornis minor,120
105,Ochotona,Ochotona curzoniae,120
106,Phoca,Phoca vitulina,119
107,Microcebus,Microcebus murinus,119
108,Balaenoptera,Balaenoptera ricei,119
109,Lagenorhynchus,Lagenorhynchus obliquidens,119
110,Hipposideros,Hipposideros armiger,119
111,Pongo,Pongo pygmaeus,119
112,Delphinus,Delphinus delphis,119
113,Mesoplodon,Mesoplodon densirostris,119
114,Lagenorhynchus,Lagenorhynchus albirostris,119
115,Saimiri,Saimiri boliviensis boliviensis,119
116,Tursiops,Tursiops truncatus,118
117,Symphalangus,Symphalangus syndactylus,118
118,Halichoerus,Halichoerus grypus,118
119,Callithrix,Callithrix jacchus,118
120,Rhinolophus,Rhinolophus sinicus,117
121,Hylobates,Hylobates moloch,117
122,Erinaceus,Erinaceus europaeus,117
123,Phyllostomus,Phyllostomus discolor,117
124,Sorex,Sorex fumeus,117
125,Sturnira,Sturnira hondurensis,117
126,Neomonachus,Neomonachus schauinslandi,117
127,Elephas,Elephas maximus indicus,117
128,Pan,Pan paniscus,117
129,Octodon,Octodon degus,117
130,Pongo,Pongo abelii,117
131,Pan,Pan troglodytes,117
132,Balaenoptera,Balaenoptera musculus,117
133,Desmodus,Desmodus rotundus,116
134,Eptesicus,Eptesicus fuscus,116
135,Manis,Manis pentadactyla,116
136,Manis,Manis javanica,116
137,Mirounga,Mirounga angustirostris,116
138,Rousettus,Rousettus aegyptiacus,116
139,Molossus,Molossus molossus,115
140,Artibeus,Artibeus jamaicensis,115
141,Mirounga,Mirounga leonina,115
142,Gorilla,Gorilla gorilla gorilla,115
143,Loxodonta,Loxodonta africana,115
144,Pteronotus,Pteronotus parnellii mesoamericanus,115
145,Otolemur,Otolemur garnettii,114
146,Eubalaena,Eubalaena glacialis,114
147,Phyllostomus,Phyllostomus hastatus,113
148,Sorex,Sorex araneus,113
149,Chinchilla,Chinchilla lanigera,113
150,Myotis,Myotis myotis,113
151,Oryctolagus,Oryctolagus cuniculus,113
152,Lepus,Lepus europaeus,113
153,Rhinolophus,Rhinolophus ferrumequinum,112
154,Myotis,Myotis daubentonii,112
155,Talpa,Talpa occidentalis,110
156,Castor,Castor canadensis,110
157,Nannospalax,Nannospalax galili,110
158,Pteropus,Pteropus giganteus,110
159,Heterocephalus,Heterocephalus glaber,110
160,Dipodomys,Dipodomys ordii,110
161,Condylura,Condylura cristata,109
162,Myotis,Myotis lucifugus,109
163,Cebus,Cebus imitator,109
164,Trichechus,Trichechus manatus latirostris,109
165,Orycteropus,Orycteropus afer afer,108
166,Choloepus,Choloepus didactylus,108
167,Jaculus,Jaculus jaculus,108
168,Dasypus,Dasypus novemcinctus,107
169,Fukomys,Fukomys damarensis,107
170,Dipodomys,Dipodomys spectabilis,107
171,Aotus,Aotus nancymaae,107
172,Onychomys,Onychomys torridus,107
173,Suncus,Suncus etruscus,107
174,Carlito,Carlito syrichta,107
175,Perognathus,Perognathus longimembris pacificus,107
176,Sapajus,Sapajus apella,107
177,Rattus,Rattus rattus,106
178,Peromyscus,Peromyscus maniculatus bairdii,105
179,Rattus,Rattus norvegicus,105
180,Peromyscus,Peromyscus leucopus,105
181,Nycticebus,Nycticebus coucang,105
182,Peromyscus,Peromyscus californicus insignis,104
183,Phodopus,Phodopus roborovskii,103
184,Microtus,Microtus fortis,103
185,Microtus,Microtus ochrogaster,102
186,Arvicola,Arvicola amphibius,102
187,Microtus,Microtus oregoni,101
188,Mesocricetus,Mesocricetus auratus,101
189,Myodes,Myodes glareolus,101
190,Psammomys,Psammomys obesus,101
191,Chionomys,Chionomys nivalis,100
192,Cricetulus,Cricetulus griseus,100
193,Meriones,Meriones unguiculatus,100
194,Echinops,Echinops telfairi,95
195,Mus,Mus musculus,95
196,Grammomys,Grammomys surdaster,95
197,Apodemus,Apodemus sylvaticus,94
198,Acomys,Acomys russatus,94
199,Arvicanthis,Arvicanthis niloticus,93
200,Mus,Mus caroli,92
201,Mastomys,Mastomys coucha,89
