,GENUS,SPECIES,Match
0,Moschus,Moschus berezovskii,113
1,Ovis,Ovis aries,113
2,Budorcas,Budorcas taxicolor,112
3,Capra,Capra hircus,112
4,Oryx,Oryx dammah,112
5,Dama,Dama dama,109
6,Cervus,Cervus elaphus,109
7,Cervus,Cervus canadensis,109
8,Odocoileus,Odocoileus virginianus texanus,109
9,Bison,Bison bison bison,106
10,Bos,Bos javanicus,106
11,Bos,Bos indicus x Bos taurus,106
12,Bos,Bos taurus,106
13,Bos,Bos mutus,105
14,Bos,Bos indicus,105
15,Kogia,Kogia breviceps,104
16,Bubalus,Bubalus bubalis,101
17,Bubalus,Bubalus kerabau,101
18,Equus,Equus quagga,98
19,Equus,Equus caballus,98
20,Piliocolobus,Piliocolobus tephrosceles,98
21,Trachypithecus,Trachypithecus francoisi,98
22,Equus,Equus asinus,97
23,Rhinopithecus,Rhinopithecus bieti,97
24,Rhinopithecus,Rhinopithecus roxellana,97
25,Vicugna,Vicugna pacos,96
26,Lemur,Lemur catta,96
27,Hippopotamus,Hippopotamus amphibius kiboko,96
28,Camelus,Camelus ferus,96
29,Colobus,Colobus angolensis palliatus,96
30,Camelus,Camelus bactrianus,96
31,Chlorocebus,Chlorocebus sabaeus,96
32,Phacochoerus,Phacochoerus africanus,96
33,Physeter,Physeter catodon,96
34,Papio,Papio anubis,95
35,Macaca,Macaca fascicularis,94
36,Macaca,Macaca mulatta,94
37,Macaca,Macaca thibetana thibetana,94
38,Theropithecus,Theropithecus gelada,94
39,Ochotona,Ochotona princeps,94
40,Delphinapterus,Delphinapterus leucas,94
41,Monodon,Monodon monoceros,94
42,Nannospalax,Nannospalax galili,94
43,Sciurus,Sciurus carolinensis,93
44,Phocoena,Phocoena sinus,93
45,Panthera,Panthera uncia,93
46,Neophocaena,Neophocaena asiaeorientalis,93
47,Ochotona,Ochotona curzoniae,93
48,Panthera,Panthera leo,93
49,Panthera,Panthera onca,93
50,Sus,Sus scrofa domesticus,93
51,Cercocebus,Cercocebus atys,93
52,Propithecus,Propithecus coquereli,93
53,Mandrillus,Mandrillus leucophaeus,93
54,Sus,Sus scrofa,93
55,Sorex,Sorex fumeus,93
56,Neofelis,Neofelis nebulosa,92
57,Sorex,Sorex araneus,92
58,Ursus,Ursus arctos,92
59,Ursus,Ursus americanus,92
60,Dipodomys,Dipodomys ordii,92
61,Ursus,Ursus maritimus,92
62,Suricata,Suricata suricatta,92
63,Felis,Felis catus,92
64,Camelus,Camelus dromedarius,92
65,Prionailurus,Prionailurus bengalensis,91
66,Panthera,Panthera pardus,91
67,Urocitellus,Urocitellus parryii,91
68,Prionailurus,Prionailurus viverrinus,91
69,Acinonyx,Acinonyx jubatus,91
70,Lynx,Lynx rufus,91
71,Lynx,Lynx canadensis,91
72,Microcebus,Microcebus murinus,91
