,GENUS,SPECIES,Match
0,Moschus,Moschus berezovskii,121
1,Capra,Capra hircus,112
2,Ovis,Ovis aries,110
3,Oryx,Oryx dammah,110
4,Cervus,Cervus elaphus,109
5,Cervus,Cervus canadensis,109
6,Odocoileus,Odocoileus virginianus texanus,109
7,Budorcas,Budorcas taxicolor,108
8,Dama,Dama dama,107
9,Bos,Bos indicus x Bos taurus,105
10,Bos,Bos javanicus,105
11,Bison,Bison bison bison,105
12,Bos,Bos taurus,105
13,Bubalus,Bubalus bubalis,104
14,Bos,Bos indicus,104
15,Bos,Bos mutus,104
16,Bubalus,Bubalus kerabau,104
17,Ochotona,Ochotona princeps,103
18,Ochotona,Ochotona curzoniae,102
19,Kogia,Kogia breviceps,101
20,Vicugna,Vicugna pacos,101
21,Phacochoerus,Phacochoerus africanus,101
22,Sciurus,Sciurus carolinensis,99
23,Equus,Equus caballus,98
24,Equus,Equus quagga,98
25,Chinchilla,Chinchilla lanigera,98
26,Equus,Equus asinus,98
27,Chlorocebus,Chlorocebus sabaeus,97
28,Camelus,Camelus ferus,97
29,Trachypithecus,Trachypithecus francoisi,97
30,Camelus,Camelus bactrianus,97
31,Rhinopithecus,Rhinopithecus roxellana,97
32,Erinaceus,Erinaceus europaeus,96
33,Cynocephalus,Cynocephalus volans,96
34,Papio,Papio anubis,96
35,Rhinopithecus,Rhinopithecus bieti,96
36,Propithecus,Propithecus coquereli,96
37,Urocitellus,Urocitellus parryii,96
38,Camelus,Camelus dromedarius,96
39,Piliocolobus,Piliocolobus tephrosceles,96
40,Felis,Felis catus,95
41,Microcebus,Microcebus murinus,95
42,Sus,Sus scrofa,95
43,Dipodomys,Dipodomys ordii,95
44,Panthera,Panthera onca,95
45,Panthera,Panthera uncia,95
46,Otolemur,Otolemur garnettii,95
47,Nannospalax,Nannospalax galili,95
48,Phocoena,Phocoena sinus,95
49,Talpa,Talpa occidentalis,95
50,Panthera,Panthera leo,95
51,Sus,Sus scrofa domesticus,95
52,Lemur,Lemur catta,95
53,Prionailurus,Prionailurus viverrinus,94
54,Marmota,Marmota marmota marmota,94
55,Galeopterus,Galeopterus variegatus,94
56,Sorex,Sorex fumeus,94
57,Prionailurus,Prionailurus bengalensis,94
58,Perognathus,Perognathus longimembris pacificus,94
59,Marmota,Marmota monax,94
