743.3314109	12.2348036603
744.365100584	23.7445469484
785.382300532	13.2293303296
786.383884902	17.8589400371
836.428792912	75.455528209
843.401409127	29.5438045914
851.450599758	10.5228243449
852.42667796	12.1981373352
853.422018643	38.0372751245
855.054154946	80.1680882836
861.408223681	35.4461358621
868.45929535	55.8031735991
869.443458576	38.9210116716
886.433200762	10.7120753117
887.421827035	65.1670648377
897.407055186	9.39572657023
898.499744368	36.7203682018
899.494089046	107.3392275
908.450208516	46.8869293819
910.440998466	17.0706801811
911.435292115	20.2370805251
912.451578634	28.7267187882
924.446144915	30.9110744962
976.519508134	186.860443546
1058.48551384	8.36070686204
1060.05893092	17.3833871933
1069.53069107	8.4715428384
1105.56870622	429.390532878
1106.55808853	710.356452987
1111.60133182	7.29775670639
1124.5444936	9.61020801964
1125.54935473	79.4190234512
1128.5620043	9.75197240978
1133.48617957	14.1303720408
1143.5279235	8.53036966771
1152.5270175	6.18210994006
1153.56182014	7.19345005954
1154.54196335	7.48074251598
1159.57481239	29.5199943391
1160.55962442	131.165515205
1164.58659281	12.3431004488
1176.56389836	7.47187201697
1177.56004881	16.8928570765
1178.55137808	57.2862701383
1182.60283867	113.064439185
1203.61301739	7.21324176511
1267.59544133	56.2400937879
1270.60897043	9.8597433863
1271.61371213	12.0285225775
1286.58822287	9.10020327722
1292.58828681	9.69557767373
1353.63691554	44.8397322273
1396.70595744	11.6535464677
1409.80914916	162.895756976
1435.70096964	13.8021147617
1438.71624617	11.6672113282
1443.68663258	344.602025871
1446.69248829	7.49916915927
1451.66989601	401.372501164
1453.73464962	4152.22178286
1469.72345376	86.3169707482
1475.73080088	6.19435904641
1476.68024409	7.45252953876
1478.66903636	31.4182295859
1491.6760478	17.4254127906
1494.67426086	11.8934417832
1517.71298669	8.83754465868
1532.77152802	710.067098114
1546.77062124	7.52839393368
1547.78878591	10.8532481076
1549.73991537	50.3114414546
1561.81027792	6.49137562356
1562.77172556	397.344810897
1566.74176153	194.523323227
1575.79579917	6.68944784164
1586.74386054	195.781490198
1592.82080277	203.410579676
1596.76732388	7.1087786428
1608.75483205	263.359249939
1618.84588652	140.770294949
1631.79011338	11.0101126327
1632.77472781	56.7805279025
1636.73716258	6.26468415392
1654.72983934	7.16837128729
1655.79703075	15.7430934389
1668.81451138	6.66495612811
1670.77822257	13.6386874892
1679.74118127	7.07979862578
1680.74918291	143.782926934
1681.74175648	544.50383045
1701.80903155	6.01846280468
1722.83792954	9.84305356858
1723.81315494	38.4424123912
1735.78068166	6.57325514372
1750.79572854	6.32768637798
1751.83853035	10.7987451662
1752.81084456	34.9774158964
1753.83965013	50.1062092117
1760.69997403	20.0780176537
1765.84570686	8.50026528374
1766.84127542	14.4426934436
1776.83970709	12.1026633801
1777.21963521	17.0289854019
1783.77320997	13.2810083345
1784.81149042	25.0713436752
1792.84798199	9.18394037349
1793.0823311	18.5860556905
1816.84599433	14.8671868627
1817.85908416	34.6049027673
1820.8240434	18.4598234781
1832.84548894	152.277787074
1840.90006731	7.59421905694
1841.88229602	49.9778236478
1848.84312003	129.186331819
1865.88753737	7.45342725859
1989.87145961	9.41045687388
1990.90636145	16.5141162511
2014.96985574	9.20739823183
2037.94182152	11.0812430692
2038.9303394	80.7375986896
2051.94704656	30.6819754066
2052.964934	79.0496873262
2056.94251171	6.79639824657
2057.91612	12.7065445596
2058.45019816	9.23746115437
2068.94765432	13.3175762258
2074.96762718	9.60375065098
2078.10073846	7.23311913089
2091.95287907	35.4641765088
2092.95764327	146.813063913
2105.96116918	14.1410951422
2106.95830247	26.8402536584
2107.95608304	66.746060358
2108.95118706	204.334155933
2114.00658208	6.59887279811
2120.98672524	6.28203981172
2121.96811105	80.2471124062
2122.95767134	173.176820744
2136.97592008	11.3351908755
2137.97091678	42.9991829839
2138.96206361	140.924737591
2143.14410576	374.574585098
2201.94670395	9.65692469239
2245.95937179	11.038490628
2302.02730055	7.72208939711
2308.12955234	33.5349758163
2316.04538979	11.0210372055
2317.02754417	73.7149728285
2318.02313856	277.494131646
2334.00606513	6.4548099281
2339.98403904	8.06883627596
2492.16440081	7.62391702238
2596.27213181	15.5667664293
2597.2671163	329.170787979
2605.24080123	7.76319719414
2611.23652813	6.18811464037
2622.16864168	7.43179275303
2626.24943579	8.53135837762
2638.17367664	9.69431123602
2639.22547526	33.4828771954
2678.24260253	5.86985016893
2679.23594962	16.1138539088
2695.24085611	31.9677629884
2696.24701049	152.136745415
2866.40372868	15.864464648
2867.37479313	135.51729932
2895.41790342	9.85696143283
2925.4198987	6.33170029822
2941.4598365	123.747848832
3004.40472127	25.3297748954
3005.38844103	91.2513595097
3046.35557899	11.8368208167
3047.04213	5.45602324024
3061.33929324	8.17736158333
3084.48129809	3.28042883429
3086.3897546	12.8668260586
3091.45019792	9.46515633519
3100.45061852	7.43223716011
3101.39688687	22.180600885
3102.42882678	65.7601218248
3108.4898857	3.8911401633
3117.44455107	15.4340827429
3118.41132062	61.2771662346
3470.54972005	1.59322071591
3503.52457437	1.40279116705
3549.69744405	3.98583904476
