712.038471945	135.59274172
785.476473645	179.891782808
799.27697562	158.757433516
833.117984439	1184.18033137
835.467996766	92.7386118541
836.493252025	1147.70767003
837.486373335	1210.08869971
840.500849511	117.226423059
841.513173099	191.685893039
852.493222404	246.606119734
853.480216035	637.896983608
854.476716221	545.637246016
855.098531942	858.146975712
855.469041238	634.264303508
868.517940253	625.113007932
869.509556866	509.517365396
886.501233863	166.790083395
892.558580946	425.862321693
898.558531404	122.456735569
900.362697444	216.99859477
908.557549686	269.739395562
945.520655161	115.581855567
950.535000977	350.389773569
1044.14212382	499.464086475
1060.11754154	2654.90170728
1069.59662643	200.735219516
1079.62732319	138.05491633
1095.63896391	1677.48209888
1105.64238353	4798.22680235
1106.63441462	6721.75746689
1110.61618797	133.913065788
1111.62858344	130.114332329
1120.62277278	133.376157711
1121.62190045	189.039456761
1122.63220207	186.635242402
1125.60154854	88.5489139859
1126.60476031	193.587291538
1128.60496025	115.614041023
1143.59150935	90.3852490033
1162.66917547	111.240959249
1163.67817679	99.3383467396
1164.67422309	170.342161701
1165.66413435	182.989504508
1177.65891554	128.900505284
1178.64452798	208.483351501
1179.65332746	328.584594248
1182.68534739	509.668862971
1186.67017357	171.057520201
1191.69232141	119.971092402
1192.74182964	280.679087775
1193.7386934	609.962845175
1202.65488321	165.392286534
1204.67857463	139.203955212
1206.66668568	308.915083893
1208.74638011	1370.53514817
1209.73987757	3581.05426678
1224.68740878	145.440715245
1244.68192142	128.609732481
1249.66612166	158.250464093
1250.66760777	375.519713238
1261.70252686	2548.74247947
1265.68318414	149.192482386
1266.69669559	179.280498105
1267.75046081	2398.12786198
1273.72978865	115.16591935
1277.73824472	271.084412518
1279.71479554	272.11006546
1281.69959028	694.903981988
1288.71228302	127.15698796
1295.70312557	145.203443353
1323.74316515	124.375935946
1324.73135365	204.561064926
1325.70678318	288.944271519
1328.76221775	789.308139818
1331.75406971	120.0046639
1332.73502122	197.116745396
1333.73877821	374.296295402
1335.72329546	140.280812907
1343.73762909	145.289936595
1344.73207647	178.373928188
1360.75101805	110.654308383
1365.7221048	230.183598675
1367.73021575	102.420909657
1372.76283722	111.50625149
1374.79653501	146.010488331
1385.76230664	192.756017444
1389.75670217	149.790510395
1390.77446482	192.521894193
1391.77248827	234.516957007
1402.7863193	181.669463016
1403.78863912	218.75034649
1425.77051719	97.7883790806
1427.80420925	8007.96983888
1434.8000795	125.936343541
1435.76701592	7040.72033661
1441.78854773	130.307375087
1443.79850087	321.847170739
1446.79608099	110.81267113
1447.81902758	215.876115807
1449.78687026	127.502226209
1451.78185433	169.972312254
1457.79414274	198.458247426
1458.79027721	238.534668319
1459.78113664	3082.48614507
1464.77322642	112.652700042
1466.7674907	101.827847722
1473.76362954	1082.2524708
1476.16605445	169.055139798
1485.85142847	246.385514413
1488.83642135	123.461419224
1489.84385921	362.06359034
1492.78701565	504.07587422
1504.8460905	155.271367864
1516.85105537	204.855099824
1517.85473055	309.875482771
1524.82662389	126.895733452
1532.86413122	2639.53553999
1536.82684894	155.308781228
1538.80981459	318.032601112
1541.83279954	219.273492721
1543.84488964	132.210809578
1545.87286102	138.18874908
1547.85632582	126.64604717
1548.84033058	184.719619106
1550.83664658	142.694346663
1560.89650591	11110.707999
1562.89079882	8891.3158557
1574.86892941	160.292770315
1575.87974824	222.392408983
1576.88977135	524.544237113
1579.86655164	198.93425058
1580.85836054	3601.22479369
1585.84968485	188.73037456
1586.84844121	2872.00971286
1590.86540958	157.749952609
1591.87794991	189.822122573
1592.86354969	239.750703815
1596.8594612	125.687513119
1598.84375446	109.967183729
1600.8652928	132.17853055
1602.86468328	125.608335945
1604.87044138	141.856568709
1615.90079211	162.567444087
1616.89521007	415.760569317
1628.8446638	148.419875828
1630.86198196	104.726191572
1644.86413204	166.005127483
1646.8703928	148.114932327
1648.91619755	2741.04793754
1654.8603815	123.898277104
1655.89841687	422.952913041
1656.88981557	668.032809243
1661.89101975	106.571523179
1663.87048585	102.651409246
1664.89526631	141.462710223
1670.90016296	98.1769305222
1672.90465101	135.898251798
1674.92201604	128.011860386
1676.90865998	122.820285856
1678.91670598	116.342942032
1680.89465108	160.007534143
1689.90446203	123.464619079
1690.88847739	348.437162783
1691.87830559	536.815811524
1701.8777023	103.89534391
1702.8814067	150.199252438
1704.91917591	150.91008473
1706.87499852	1067.51401565
1707.86334784	2278.69616911
1722.90957128	109.073742865
1727.93264824	92.6432924705
1728.93276353	135.910471906
1730.94381397	137.987257543
1733.92544611	134.862277483
1746.9184789	97.2735397553
1748.9514847	104.730205001
1759.87581049	163.017025647
1760.82753016	292.052929558
1776.94656254	97.9153457655
1790.93194926	89.8905036836
1791.89128458	116.470176587
1799.88631894	199.399160406
1804.98572581	128.394742413
1806.96202438	107.467055881
1813.97429924	165.569643062
1815.94192767	203.914664212
1820.96345351	111.749609342
