,GENUS,SPECIES,Match,ID_score
0,Bos,Bos taurus,107,0.9899548581352939
0,Bos,Bos javanicus,107,0.9899548581352939
0,Bos,Bos indicus,107,0.9899548581352939
0,Bos,Bos mutus,106,0.9834451538545114
0,Cervus,Cervus canadensis,104,0.9715908968890155
0,Cervus,Cervus elaphus,104,0.9715908968890155
0,Moschus,Moschus berezovskii,104,0.9691251719439471
0,Bubalus,Bubalus bubalis,103,0.9675926045135215
0,Sus,Sus scrofa,108,0.9515183091163635
0,Phacochoerus,Phacochoerus africanus,107,0.9456757298222294
0,Mus,Mus caroli,105,0.9274099502298566
0,Peromyscus,Peromyscus leucopus,103,0.9260285869792655
0,Felis,Felis catus,103,0.9243784919933036
0,Neofelis,Neofelis nebulosa,103,0.9237670377448752
0,Arvicanthis,Arvicanthis niloticus,103,0.9207239226058677
