,GENUS,SPECIES,Match
0,Panthera,Panthera uncia,145
1,Panthera,Panthera onca,145
2,Panthera,Panthera leo,145
3,Leopardus,Leopardus geoffroyi,143
4,Acinonyx,Acinonyx jubatus,142
5,Lynx,Lynx rufus,142
6,Lynx,Lynx canadensis,142
7,Prionailurus,Prionailurus bengalensis,142
8,Neofelis,Neofelis nebulosa,142
9,Felis,Felis catus,142
10,Prionailurus,Prionailurus viverrinus,142
11,Panthera,Panthera tigris,142
12,Panthera,Panthera pardus,141
13,Hyaena,Hyaena hyaena,141
14,Equus,Equus quagga,137
15,Dipodomys,Dipodomys ordii,136
16,Equus,Equus caballus,136
17,Meles,Meles meles,135
18,Equus,Equus asinus,135
19,Lutra,Lutra lutra,135
20,Suricata,Suricata suricatta,135
21,Mustela,Mustela lutreola,134
22,Mustela,Mustela putorius furo,134
23,Callorhinus,Callorhinus ursinus,134
24,Mustela,Mustela erminea,134
25,Mustela,Mustela nigripes,134
26,Neogale,Neogale vison,134
27,Sciurus,Sciurus carolinensis,133
28,Urocitellus,Urocitellus parryii,133
29,Mirounga,Mirounga angustirostris,132
30,Mirounga,Mirounga leonina,132
31,Lontra,Lontra canadensis,132
32,Ailuropoda,Ailuropoda melanoleuca,132
33,Ictidomys,Ictidomys tridecemlineatus,132
34,Eumetopias,Eumetopias jubatus,132
35,Marmota,Marmota marmota marmota,131
36,Marmota,Marmota flaviventris,131
37,Choloepus,Choloepus didactylus,131
38,Marmota,Marmota monax,131
39,Dipodomys,Dipodomys spectabilis,131
40,Ursus,Ursus americanus,130
41,Ursus,Ursus arctos,130
42,Diceros,Diceros bicornis minor,130
43,Phoca,Phoca vitulina,130
44,Odobenus,Odobenus rosmarus divergens,129
45,Lepus,Lepus europaeus,129
46,Vulpes,Vulpes lagopus,128
47,Zalophus,Zalophus californianus,128
48,Ursus,Ursus maritimus,128
49,Phyllostomus,Phyllostomus discolor,128
50,Vulpes,Vulpes vulpes,128
51,Nannospalax,Nannospalax galili,128
52,Canis,Canis lupus dingo,128
53,Phacochoerus,Phacochoerus africanus,127
54,Sus,Sus scrofa domesticus,127
55,Nyctereutes,Nyctereutes procyonoides,127
56,Neomonachus,Neomonachus schauinslandi,127
57,Halichoerus,Halichoerus grypus,127
58,Sus,Sus scrofa,127
59,Oryctolagus,Oryctolagus cuniculus,126
60,Pipistrellus,Pipistrellus kuhlii,126
61,Manis,Manis pentadactyla,126
62,Perognathus,Perognathus longimembris pacificus,126
63,Kogia,Kogia breviceps,126
64,Phyllostomus,Phyllostomus hastatus,125
65,Manis,Manis javanica,125
66,Canis,Canis lupus familiaris,125
67,Grammomys,Grammomys surdaster,124
68,Globicephala,Globicephala melas,124
69,Bubalus,Bubalus bubalis,124
70,Rousettus,Rousettus aegyptiacus,124
71,Physeter,Physeter catodon,124
72,Bubalus,Bubalus kerabau,124
73,Loxodonta,Loxodonta africana,124
74,Bos,Bos taurus,123
75,Cynocephalus,Cynocephalus volans,123
76,Sturnira,Sturnira hondurensis,123
77,Phodopus,Phodopus roborovskii,123
78,Bison,Bison bison bison,123
79,Bos,Bos javanicus,123
80,Hippopotamus,Hippopotamus amphibius kiboko,123
81,Dama,Dama dama,123
82,Bos,Bos indicus x Bos taurus,123
83,Elephas,Elephas maximus indicus,123
84,Papio,Papio anubis,123
85,Psammomys,Psammomys obesus,123
86,Tursiops,Tursiops truncatus,122
87,Orcinus,Orcinus orca,122
88,Bos,Bos mutus,122
89,Cervus,Cervus canadensis,122
90,Piliocolobus,Piliocolobus tephrosceles,122
91,Cervus,Cervus elaphus,122
92,Rattus,Rattus norvegicus,122
93,Myotis,Myotis daubentonii,122
94,Macaca,Macaca mulatta,122
95,Hipposideros,Hipposideros armiger,121
