,GENUS,SPECIES,Match
0,Nyctereutes,Nyctereutes procyonoides,139
1,Canis,Canis lupus dingo,139
2,Acinonyx,Acinonyx jubatus,138
3,Prionailurus,Prionailurus viverrinus,138
4,Vulpes,Vulpes lagopus,138
5,Neofelis,Neofelis nebulosa,138
6,Lynx,Lynx rufus,138
7,Lynx,Lynx canadensis,138
8,Vulpes,Vulpes vulpes,138
9,Felis,Felis catus,138
10,Prionailurus,Prionailurus bengalensis,138
11,Panthera,Panthera leo,136
12,Panthera,Panthera onca,136
13,Panthera,Panthera uncia,136
14,Canis,Canis lupus familiaris,135
15,Neogale,Neogale vison,135
16,Mustela,Mustela nigripes,135
17,Mustela,Mustela lutreola,135
18,Mustela,Mustela putorius furo,135
19,Mustela,Mustela erminea,135
20,Panthera,Panthera tigris,134
21,Lutra,Lutra lutra,134
22,Suricata,Suricata suricatta,133
23,Leopardus,Leopardus geoffroyi,133
24,Panthera,Panthera pardus,133
25,Ailuropoda,Ailuropoda melanoleuca,132
26,Ursus,Ursus arctos,132
27,Ursus,Ursus americanus,132
28,Ursus,Ursus maritimus,131
29,Meles,Meles meles,131
30,Piliocolobus,Piliocolobus tephrosceles,131
31,Chlorocebus,Chlorocebus sabaeus,130
32,Papio,Papio anubis,129
33,Lontra,Lontra canadensis,129
34,Colobus,Colobus angolensis palliatus,129
35,Rhinopithecus,Rhinopithecus roxellana,128
36,Mirounga,Mirounga angustirostris,128
37,Macaca,Macaca thibetana thibetana,128
38,Mirounga,Mirounga leonina,128
39,Phoca,Phoca vitulina,128
40,Theropithecus,Theropithecus gelada,128
41,Halichoerus,Halichoerus grypus,127
42,Macaca,Macaca fascicularis,127
43,Macaca,Macaca mulatta,127
44,Rhinopithecus,Rhinopithecus bieti,127
45,Homo,Homo sapiens,126
46,Mandrillus,Mandrillus leucophaeus,126
47,Macaca,Macaca nemestrina,126
48,Trachypithecus,Trachypithecus francoisi,126
49,Callorhinus,Callorhinus ursinus,126
50,Cercocebus,Cercocebus atys,126
51,Eumetopias,Eumetopias jubatus,125
52,Odobenus,Odobenus rosmarus divergens,125
53,Cebus,Cebus imitator,124
54,Dipodomys,Dipodomys ordii,124
55,Marmota,Marmota monax,123
56,Marmota,Marmota marmota marmota,123
57,Hyaena,Hyaena hyaena,123
58,Manis,Manis pentadactyla,123
59,Marmota,Marmota flaviventris,123
60,Sciurus,Sciurus carolinensis,123
61,Urocitellus,Urocitellus parryii,122
62,Saimiri,Saimiri boliviensis boliviensis,122
63,Zalophus,Zalophus californianus,122
64,Pan,Pan troglodytes,122
65,Pan,Pan paniscus,122
66,Ictidomys,Ictidomys tridecemlineatus,122
67,Neomonachus,Neomonachus schauinslandi,122
68,Kogia,Kogia breviceps,121
69,Oryctolagus,Oryctolagus cuniculus,121
70,Talpa,Talpa occidentalis,121
71,Equus,Equus quagga,121
72,Equus,Equus caballus,121
73,Phyllostomus,Phyllostomus hastatus,121
74,Manis,Manis javanica,121
75,Sapajus,Sapajus apella,121
76,Rousettus,Rousettus aegyptiacus,121
77,Galeopterus,Galeopterus variegatus,120
78,Choloepus,Choloepus didactylus,120
79,Pipistrellus,Pipistrellus kuhlii,120
80,Erinaceus,Erinaceus europaeus,120
81,Nannospalax,Nannospalax galili,120
82,Callithrix,Callithrix jacchus,120
83,Pteropus,Pteropus giganteus,120
84,Hippopotamus,Hippopotamus amphibius kiboko,120
85,Castor,Castor canadensis,119
86,Phacochoerus,Phacochoerus africanus,119
87,Phyllostomus,Phyllostomus discolor,119
88,Pongo,Pongo abelii,119
89,Gorilla,Gorilla gorilla gorilla,119
90,Pongo,Pongo pygmaeus,119
91,Equus,Equus asinus,119
92,Cynocephalus,Cynocephalus volans,119
93,Sorex,Sorex fumeus,118
94,Sus,Sus scrofa,118
95,Dama,Dama dama,118
96,Dipodomys,Dipodomys spectabilis,118
97,Lepus,Lepus europaeus,118
98,Nomascus,Nomascus leucogenys,118
99,Symphalangus,Symphalangus syndactylus,118
100,Sus,Sus scrofa domesticus,118
101,Sorex,Sorex araneus,117
102,Cervus,Cervus canadensis,117
103,Moschus,Moschus berezovskii,117
104,Desmodus,Desmodus rotundus,117
105,Hylobates,Hylobates moloch,117
106,Cervus,Cervus elaphus,117
107,Propithecus,Propithecus coquereli,117
108,Tupaia,Tupaia chinensis,117
109,Monodon,Monodon monoceros,116
110,Delphinapterus,Delphinapterus leucas,116
111,Physeter,Physeter catodon,116
112,Neophocaena,Neophocaena asiaeorientalis,116
113,Bos,Bos taurus,116
114,Sturnira,Sturnira hondurensis,116
115,Miniopterus,Miniopterus natalensis,116
116,Odocoileus,Odocoileus virginianus texanus,116
117,Bos,Bos indicus,116
118,Bos,Bos javanicus,116
119,Bison,Bison bison bison,116
120,Bos,Bos indicus x Bos taurus,116
121,Trichechus,Trichechus manatus latirostris,115
122,Heterocephalus,Heterocephalus glaber,115
123,Fukomys,Fukomys damarensis,115
124,Perognathus,Perognathus longimembris pacificus,115
125,Eptesicus,Eptesicus fuscus,115
126,Bos,Bos mutus,115
127,Arvicanthis,Arvicanthis niloticus,114
128,Aotus,Aotus nancymaae,114
129,Suncus,Suncus etruscus,114
130,Condylura,Condylura cristata,114
131,Phocoena,Phocoena sinus,114
132,Diceros,Diceros bicornis minor,114
133,Otolemur,Otolemur garnettii,114
134,Microcebus,Microcebus murinus,114
135,Jaculus,Jaculus jaculus,113
136,Grammomys,Grammomys surdaster,113
137,Hipposideros,Hipposideros armiger,113
138,Carlito,Carlito syrichta,113
139,Balaenoptera,Balaenoptera acutorostrata,113
140,Globicephala,Globicephala melas,113
141,Chinchilla,Chinchilla lanigera,113
142,Oryx,Oryx dammah,113
143,Rattus,Rattus rattus,113
144,Lemur,Lemur catta,113
145,Nycticebus,Nycticebus coucang,113
146,Octodon,Octodon degus,113
147,Myotis,Myotis myotis,112
148,Myotis,Myotis daubentonii,112
149,Psammomys,Psammomys obesus,112
150,Rhinolophus,Rhinolophus ferrumequinum,112
151,Vicugna,Vicugna pacos,112
152,Rhinolophus,Rhinolophus sinicus,112
153,Tursiops,Tursiops truncatus,111
154,Artibeus,Artibeus jamaicensis,111
155,Capra,Capra hircus,111
156,Orcinus,Orcinus orca,111
