,GENUS,SPECIES,Match
0,Panthera,Panthera leo,76
1,Panthera,Panthera onca,76
2,Panthera,Panthera uncia,76
3,Felis,Felis catus,74
4,Leopardus,Leopardus geoffroyi,73
5,Prionailurus,Prionailurus viverrinus,73
6,Lynx,Lynx rufus,73
7,Lynx,Lynx canadensis,73
8,Neofelis,Neofelis nebulosa,73
9,Prionailurus,Prionailurus bengalensis,73
10,Acinonyx,Acinonyx jubatus,73
11,Panthera,Panthera tigris,73
12,Panthera,Panthera pardus,72
13,Hyaena,Hyaena hyaena,71
14,Meles,Meles meles,70
15,Mustela,Mustela erminea,69
16,Suricata,Suricata suricatta,69
17,Vulpes,Vulpes vulpes,69
18,Mustela,Mustela lutreola,69
19,Ursus,Ursus arctos,69
20,Ailuropoda,Ailuropoda melanoleuca,69
21,Mustela,Mustela putorius furo,69
22,Ursus,Ursus americanus,69
23,Mustela,Mustela nigripes,69
24,Ursus,Ursus maritimus,69
25,Neogale,Neogale vison,69
26,Callorhinus,Callorhinus ursinus,68
27,Eumetopias,Eumetopias jubatus,68
28,Phacochoerus,Phacochoerus africanus,68
29,Choloepus,Choloepus didactylus,68
30,Vulpes,Vulpes lagopus,68
31,Lontra,Lontra canadensis,68
32,Camelus,Camelus dromedarius,68
33,Vicugna,Vicugna pacos,68
34,Lutra,Lutra lutra,68
35,Canis,Canis lupus dingo,68
36,Nyctereutes,Nyctereutes procyonoides,67
37,Zalophus,Zalophus californianus,67
38,Camelus,Camelus bactrianus,67
39,Phoca,Phoca vitulina,67
40,Camelus,Camelus ferus,67
41,Sus,Sus scrofa,66
42,Sus,Sus scrofa domesticus,66
43,Canis,Canis lupus familiaris,66
44,Mirounga,Mirounga leonina,65
45,Equus,Equus quagga,65
46,Equus,Equus caballus,65
47,Hippopotamus,Hippopotamus amphibius kiboko,64
48,Mirounga,Mirounga angustirostris,64
49,Diceros,Diceros bicornis minor,64
50,Dama,Dama dama,63
51,Equus,Equus asinus,63
52,Bubalus,Bubalus bubalis,63
53,Halichoerus,Halichoerus grypus,63
54,Bubalus,Bubalus kerabau,63
55,Odobenus,Odobenus rosmarus divergens,62
56,Cervus,Cervus elaphus,62
57,Sorex,Sorex fumeus,62
58,Pipistrellus,Pipistrellus kuhlii,62
59,Cervus,Cervus canadensis,62
